session_id,station_id,user_id,vehicle_id,start_time,end_time,energy_kwh,amount_paid
1828,13,24,172,2025-03-18 03:00:00,2025-03-18 04:14:00,38.31,126.39
1829,13,159,192,2025-03-18 04:00:00,2025-03-18 04:47:00,31.68,181.77
1830,13,111,186,2025-03-18 05:00:00,2025-03-18 06:20:00,44.03,259.47
1831,6,39,109,2025-03-18 06:00:00,2025-03-18 07:17:00,11.41,435.38
1832,3,169,73,2025-03-18 07:00:00,2025-03-18 07:28:00,41.94,55.06
1833,7,82,156,2025-03-18 08:00:00,2025-03-18 08:41:00,35.62,396.95
1834,17,128,49,2025-03-18 09:00:00,2025-03-18 09:21:00,26.1,304.95
1835,3,144,57,2025-03-18 10:00:00,2025-03-18 11:21:00,31.13,444.6
1836,2,75,40,2025-03-18 11:00:00,2025-03-18 11:24:00,38.51,116.3
1837,14,19,157,2025-03-18 12:00:00,2025-03-18 12:37:00,26.11,433.67
1838,15,28,143,2025-03-18 13:00:00,2025-03-18 13:23:00,30.9,409.72
1839,18,52,117,2025-03-18 14:00:00,2025-03-18 14:50:00,44.07,401.07
1840,3,125,31,2025-03-18 15:00:00,2025-03-18 16:04:00,33.81,477.31
1841,12,171,160,2025-03-18 16:00:00,2025-03-18 17:10:00,8.14,262.81
1842,14,48,127,2025-03-18 17:00:00,2025-03-18 18:47:00,33.67,221.74
1843,18,82,65,2025-03-18 18:00:00,2025-03-18 19:40:00,43.96,335.06
1844,3,120,65,2025-03-18 19:00:00,2025-03-18 20:49:00,20.63,97.46
1845,14,170,140,2025-03-18 20:00:00,2025-03-18 21:51:00,6.74,354.57
1846,2,132,38,2025-03-18 21:00:00,2025-03-18 21:35:00,34.09,202.56
1847,6,118,129,2025-03-18 22:00:00,2025-03-18 22:44:00,17.37,239.63
1848,16,154,120,2025-03-18 23:00:00,2025-03-18 23:21:00,41.72,147.95
1849,19,109,109,2025-03-19 00:00:00,2025-03-19 01:12:00,12.3,444.79
1850,7,80,35,2025-03-19 01:00:00,2025-03-19 01:30:00,20.07,98.79
1851,7,22,124,2025-03-19 02:00:00,2025-03-19 03:33:00,5.95,54.61
1852,19,61,19,2025-03-19 03:00:00,2025-03-19 04:05:00,22.55,484.17
1853,17,30,33,2025-03-19 04:00:00,2025-03-19 05:33:00,12.6,244.97
1854,5,23,167,2025-03-19 05:00:00,2025-03-19 05:21:00,28.88,323.44
1855,6,25,160,2025-03-19 06:00:00,2025-03-19 07:34:00,34.85,478.54
1856,8,68,140,2025-03-19 07:00:00,2025-03-19 08:01:00,16.19,265.42
1857,4,138,126,2025-03-19 08:00:00,2025-03-19 08:49:00,10.35,333.05
1858,3,39,119,2025-03-19 09:00:00,2025-03-19 10:42:00,9.79,417.03
1859,16,65,156,2025-03-19 10:00:00,2025-03-19 11:36:00,15.19,472.93
1860,1,80,34,2025-03-19 11:00:00,2025-03-19 12:24:00,38.14,388.93
1861,6,143,10,2025-03-19 12:00:00,2025-03-19 13:19:00,22.32,96.11
1862,2,70,134,2025-03-19 13:00:00,2025-03-19 14:53:00,12.72,194.27
1863,4,82,197,2025-03-19 14:00:00,2025-03-19 15:26:00,16.35,162.44
1864,1,187,132,2025-03-19 15:00:00,2025-03-19 16:29:00,19.0,63.98
1865,8,106,110,2025-03-19 16:00:00,2025-03-19 16:36:00,13.16,434.27
1866,18,68,13,2025-03-19 17:00:00,2025-03-19 17:34:00,26.58,83.42
1867,10,83,74,2025-03-19 18:00:00,2025-03-19 18:30:00,27.78,111.33
1868,4,108,140,2025-03-19 19:00:00,2025-03-19 19:24:00,36.18,463.75
1869,13,178,142,2025-03-19 20:00:00,2025-03-19 21:22:00,32.82,257.72
1870,6,114,166,2025-03-19 21:00:00,2025-03-19 21:26:00,14.83,432.45
1871,10,130,117,2025-03-19 22:00:00,2025-03-19 22:43:00,11.3,454.87
1872,2,136,149,2025-03-19 23:00:00,2025-03-20 00:45:00,41.16,90.79
1873,12,9,52,2025-03-20 00:00:00,2025-03-20 00:24:00,38.03,182.75
1874,6,32,166,2025-03-20 01:00:00,2025-03-20 02:15:00,5.3,405.99
1875,11,125,26,2025-03-20 02:00:00,2025-03-20 02:21:00,5.94,137.89
1876,5,15,46,2025-03-20 03:00:00,2025-03-20 04:39:00,24.55,241.98
1877,8,149,4,2025-03-20 04:00:00,2025-03-20 05:37:00,38.53,496.36
1878,20,147,20,2025-03-20 05:00:00,2025-03-20 06:03:00,42.01,235.39
1879,19,164,143,2025-03-20 06:00:00,2025-03-20 07:01:00,12.76,243.61
1880,20,45,180,2025-03-20 07:00:00,2025-03-20 08:08:00,37.37,234.36
1881,7,104,119,2025-03-20 08:00:00,2025-03-20 09:54:00,21.64,444.02
1882,14,160,90,2025-03-20 09:00:00,2025-03-20 10:59:00,31.08,290.76
1883,12,194,131,2025-03-20 10:00:00,2025-03-20 11:37:00,17.62,417.92
1884,7,153,75,2025-03-20 11:00:00,2025-03-20 12:51:00,10.04,463.97
1885,12,39,55,2025-03-20 12:00:00,2025-03-20 12:59:00,33.3,215.12
1886,9,42,136,2025-03-20 13:00:00,2025-03-20 14:36:00,17.32,211.18
1887,4,185,197,2025-03-20 14:00:00,2025-03-20 15:01:00,6.19,91.97
1888,3,76,135,2025-03-20 15:00:00,2025-03-20 15:26:00,43.67,234.98
1889,8,60,69,2025-03-20 16:00:00,2025-03-20 17:00:00,22.15,484.51
1890,3,36,41,2025-03-20 17:00:00,2025-03-20 17:37:00,8.97,199.35
1891,15,76,97,2025-03-20 18:00:00,2025-03-20 18:57:00,37.5,194.02
1892,6,48,153,2025-03-20 19:00:00,2025-03-20 19:22:00,38.94,246.05
1893,17,178,144,2025-03-20 20:00:00,2025-03-20 21:20:00,17.05,448.83
1894,19,115,51,2025-03-20 21:00:00,2025-03-20 22:27:00,32.31,284.87
1895,9,115,151,2025-03-20 22:00:00,2025-03-20 23:04:00,9.81,248.89
1896,18,110,100,2025-03-20 23:00:00,2025-03-21 00:02:00,20.48,62.21
1897,19,30,80,2025-03-21 00:00:00,2025-03-21 01:36:00,13.86,167.22
1898,15,51,179,2025-03-21 01:00:00,2025-03-21 02:48:00,14.82,303.77
1899,7,122,165,2025-03-21 02:00:00,2025-03-21 03:37:00,43.59,167.53
1900,14,139,147,2025-03-21 03:00:00,2025-03-21 03:23:00,6.39,74.22
1901,4,43,111,2025-03-21 04:00:00,2025-03-21 05:01:00,27.03,98.16
1902,13,27,182,2025-03-21 05:00:00,2025-03-21 06:42:00,30.46,209.9
1903,7,186,129,2025-03-21 06:00:00,2025-03-21 07:45:00,18.35,342.89
1904,16,106,70,2025-03-21 07:00:00,2025-03-21 08:19:00,14.72,488.17
1905,5,200,126,2025-03-21 08:00:00,2025-03-21 09:51:00,36.86,444.41
1906,1,126,69,2025-03-21 09:00:00,2025-03-21 09:33:00,11.84,407.98
1907,12,117,169,2025-03-21 10:00:00,2025-03-21 10:43:00,31.02,61.32
1908,7,8,173,2025-03-21 11:00:00,2025-03-21 12:38:00,44.99,98.27
1909,7,184,13,2025-03-21 12:00:00,2025-03-21 13:41:00,38.51,361.63
1910,20,146,6,2025-03-21 13:00:00,2025-03-21 14:48:00,21.95,286.34
1911,7,75,10,2025-03-21 14:00:00,2025-03-21 15:58:00,32.27,388.34
1912,17,199,29,2025-03-21 15:00:00,2025-03-21 15:34:00,28.54,177.9
1913,1,57,2,2025-03-21 16:00:00,2025-03-21 16:24:00,31.08,274.3
1914,4,157,124,2025-03-21 17:00:00,2025-03-21 17:50:00,17.46,172.16
1915,6,145,24,2025-03-21 18:00:00,2025-03-21 19:52:00,25.2,172.82
1916,16,62,16,2025-03-21 19:00:00,2025-03-21 20:13:00,8.06,369.17
1917,8,69,39,2025-03-21 20:00:00,2025-03-21 21:58:00,14.28,141.29
1918,17,198,195,2025-03-21 21:00:00,2025-03-21 22:41:00,20.99,111.45
1919,12,173,96,2025-03-21 22:00:00,2025-03-21 22:53:00,11.27,84.36
1920,9,55,99,2025-03-21 23:00:00,2025-03-22 00:34:00,11.38,447.58
1921,1,161,183,2025-03-22 00:00:00,2025-03-22 00:54:00,12.13,432.32
1922,2,111,63,2025-03-22 01:00:00,2025-03-22 02:22:00,27.06,428.47
1923,15,184,147,2025-03-22 02:00:00,2025-03-22 03:17:00,23.1,288.07
1924,17,194,77,2025-03-22 03:00:00,2025-03-22 03:41:00,29.88,73.31
1925,3,13,156,2025-03-22 04:00:00,2025-03-22 05:41:00,44.24,171.04
1926,9,154,48,2025-03-22 05:00:00,2025-03-22 06:28:00,29.28,114.27
1927,19,65,90,2025-03-22 06:00:00,2025-03-22 06:34:00,14.01,126.05
1928,19,70,171,2025-03-22 07:00:00,2025-03-22 08:56:00,15.62,474.21
1929,12,77,50,2025-03-22 08:00:00,2025-03-22 08:44:00,12.9,407.34
1930,7,159,128,2025-03-22 09:00:00,2025-03-22 10:56:00,36.07,215.87
1931,20,169,169,2025-03-22 10:00:00,2025-03-22 11:34:00,24.87,141.36
1932,11,146,60,2025-03-22 11:00:00,2025-03-22 12:22:00,9.54,467.16
1933,3,157,7,2025-03-22 12:00:00,2025-03-22 12:24:00,39.95,323.84
1934,7,29,42,2025-03-22 13:00:00,2025-03-22 13:20:00,20.83,462.54
1935,4,12,7,2025-03-22 14:00:00,2025-03-22 15:40:00,29.38,370.51
1936,4,94,132,2025-03-22 15:00:00,2025-03-22 15:54:00,43.98,135.1
1937,8,66,87,2025-03-22 16:00:00,2025-03-22 17:41:00,28.34,170.46
1938,5,105,130,2025-03-22 17:00:00,2025-03-22 18:59:00,25.32,189.4
1939,5,129,53,2025-03-22 18:00:00,2025-03-22 19:32:00,41.31,248.4
1940,10,109,87,2025-03-22 19:00:00,2025-03-22 20:53:00,40.82,133.72
1941,5,179,62,2025-03-22 20:00:00,2025-03-22 20:33:00,23.23,128.95
1942,2,156,183,2025-03-22 21:00:00,2025-03-22 21:47:00,32.3,81.55
1943,18,185,190,2025-03-22 22:00:00,2025-03-22 23:33:00,32.11,139.7
1944,11,80,163,2025-03-22 23:00:00,2025-03-23 00:09:00,16.86,218.44
1945,17,108,196,2025-03-23 00:00:00,2025-03-23 01:13:00,11.53,384.02
1946,1,181,3,2025-03-23 01:00:00,2025-03-23 01:57:00,27.75,330.84
1947,14,17,108,2025-03-23 02:00:00,2025-03-23 03:13:00,6.44,231.59
1948,17,91,162,2025-03-23 03:00:00,2025-03-23 04:12:00,37.92,370.04
1949,6,78,129,2025-03-23 04:00:00,2025-03-23 04:41:00,35.43,151.62
1950,3,26,120,2025-03-23 05:00:00,2025-03-23 05:41:00,33.35,202.54
1951,1,152,24,2025-03-23 06:00:00,2025-03-23 07:04:00,42.13,296.61
1952,10,61,66,2025-03-23 07:00:00,2025-03-23 08:03:00,43.32,271.71
1953,8,200,66,2025-03-23 08:00:00,2025-03-23 08:55:00,23.69,402.38
1954,17,148,2,2025-03-23 09:00:00,2025-03-23 09:48:00,31.99,152.54
1955,15,66,21,2025-03-23 10:00:00,2025-03-23 11:34:00,43.98,438.93
1956,20,108,77,2025-03-23 11:00:00,2025-03-23 12:48:00,39.14,417.07
1957,6,191,96,2025-03-23 12:00:00,2025-03-23 12:46:00,31.17,230.0
1958,13,169,39,2025-03-23 13:00:00,2025-03-23 13:24:00,22.58,443.23
1959,16,69,198,2025-03-23 14:00:00,2025-03-23 15:25:00,34.7,335.98
1960,20,144,185,2025-03-23 15:00:00,2025-03-23 15:45:00,7.34,297.73
1961,19,22,22,2025-03-23 16:00:00,2025-03-23 16:44:00,5.93,314.19
1962,11,20,91,2025-03-23 17:00:00,2025-03-23 18:19:00,35.14,281.52
1963,3,157,190,2025-03-23 18:00:00,2025-03-23 19:06:00,10.18,341.35
1964,17,139,102,2025-03-23 19:00:00,2025-03-23 19:56:00,37.48,245.62
1965,12,25,73,2025-03-23 20:00:00,2025-03-23 21:42:00,20.78,254.16
1966,4,154,137,2025-03-23 21:00:00,2025-03-23 22:02:00,43.06,152.63
1967,10,182,125,2025-03-23 22:00:00,2025-03-23 22:35:00,7.56,280.38
1968,10,8,157,2025-03-23 23:00:00,2025-03-24 00:00:00,25.12,186.76
1969,11,149,102,2025-03-24 00:00:00,2025-03-24 00:20:00,15.79,210.36
1970,10,100,143,2025-03-24 01:00:00,2025-03-24 01:32:00,9.04,96.73
1971,20,191,82,2025-03-24 02:00:00,2025-03-24 02:21:00,26.65,308.05
1972,5,191,179,2025-03-24 03:00:00,2025-03-24 04:08:00,5.25,490.59
1973,15,144,33,2025-03-24 04:00:00,2025-03-24 05:20:00,13.41,171.56
1974,16,133,56,2025-03-24 05:00:00,2025-03-24 05:53:00,23.07,448.62
1975,2,108,7,2025-03-24 06:00:00,2025-03-24 07:35:00,18.85,59.03
1976,1,101,16,2025-03-24 07:00:00,2025-03-24 07:59:00,39.53,245.77
1977,16,97,101,2025-03-24 08:00:00,2025-03-24 09:35:00,16.44,437.4
1978,16,104,16,2025-03-24 09:00:00,2025-03-24 10:26:00,17.89,185.96
1979,14,86,93,2025-03-24 10:00:00,2025-03-24 10:47:00,41.43,126.21
1980,10,116,143,2025-03-24 11:00:00,2025-03-24 12:44:00,11.86,346.48
1981,18,130,23,2025-03-24 12:00:00,2025-03-24 12:20:00,29.98,477.34
1982,11,179,195,2025-03-24 13:00:00,2025-03-24 13:45:00,20.83,332.74
1983,11,24,18,2025-03-24 14:00:00,2025-03-24 14:56:00,7.61,90.64
1984,18,65,48,2025-03-24 15:00:00,2025-03-24 16:57:00,36.88,387.09
1985,8,15,147,2025-03-24 16:00:00,2025-03-24 16:20:00,44.92,52.67
1986,3,38,89,2025-03-24 17:00:00,2025-03-24 18:58:00,21.9,293.84
1987,8,53,9,2025-03-24 18:00:00,2025-03-24 19:40:00,28.93,432.11
1988,17,99,117,2025-03-24 19:00:00,2025-03-24 20:48:00,38.48,243.39
1989,13,131,151,2025-03-24 20:00:00,2025-03-24 21:16:00,36.43,148.82
1990,13,115,74,2025-03-24 21:00:00,2025-03-24 21:43:00,25.2,444.62
1991,11,98,16,2025-03-24 22:00:00,2025-03-24 23:45:00,16.37,119.58
1992,2,146,189,2025-03-24 23:00:00,2025-03-24 23:45:00,15.07,229.14
1993,9,45,46,2025-03-25 00:00:00,2025-03-25 01:05:00,39.77,257.23
1994,1,200,27,2025-03-25 01:00:00,2025-03-25 01:36:00,8.07,64.16
1995,12,28,144,2025-03-25 02:00:00,2025-03-25 03:52:00,28.61,286.29
1996,12,152,197,2025-03-25 03:00:00,2025-03-25 04:19:00,24.57,321.39
1997,11,100,128,2025-03-25 04:00:00,2025-03-25 04:39:00,24.67,237.07
1998,20,66,126,2025-03-25 05:00:00,2025-03-25 06:29:00,37.2,65.8
1999,16,72,139,2025-03-25 06:00:00,2025-03-25 06:32:00,11.08,99.64
2000,2,58,85,2025-03-25 07:00:00,2025-03-25 07:22:00,44.54,226.52
2001,19,76,176,2025-03-25 08:00:00,2025-03-25 09:03:00,17.58,240.81
2002,12,186,175,2025-03-25 09:00:00,2025-03-25 10:09:00,38.04,461.03
2003,18,11,118,2025-03-25 10:00:00,2025-03-25 11:58:00,11.67,217.62
2004,8,9,48,2025-03-25 11:00:00,2025-03-25 12:23:00,35.38,376.01
2005,10,15,70,2025-03-25 12:00:00,2025-03-25 13:46:00,32.03,326.91
2006,5,96,47,2025-03-25 13:00:00,2025-03-25 13:54:00,36.8,67.31
2007,12,27,27,2025-03-25 14:00:00,2025-03-25 14:25:00,44.97,257.07
2008,15,52,94,2025-03-25 15:00:00,2025-03-25 15:51:00,32.33,352.65
2009,2,170,174,2025-03-25 16:00:00,2025-03-25 17:15:00,25.63,189.44
2010,15,42,8,2025-03-25 17:00:00,2025-03-25 18:00:00,32.95,381.21
2011,1,46,4,2025-03-25 18:00:00,2025-03-25 19:43:00,35.34,470.69
2012,16,96,154,2025-03-25 19:00:00,2025-03-25 19:58:00,23.42,171.7
2013,2,155,194,2025-03-25 20:00:00,2025-03-25 21:18:00,14.15,314.46
2014,1,102,29,2025-03-25 21:00:00,2025-03-25 22:16:00,13.72,56.3
2015,20,198,80,2025-03-25 22:00:00,2025-03-25 22:56:00,5.88,334.85
2016,6,78,113,2025-03-25 23:00:00,2025-03-26 00:23:00,35.34,280.06
2017,6,10,72,2025-03-26 00:00:00,2025-03-26 01:47:00,18.98,221.35
2018,10,22,49,2025-03-26 01:00:00,2025-03-26 02:48:00,35.34,456.81
2019,16,3,103,2025-03-26 02:00:00,2025-03-26 02:59:00,10.21,473.44
2020,19,161,200,2025-03-26 03:00:00,2025-03-26 04:33:00,31.89,202.56
2021,10,69,98,2025-03-26 04:00:00,2025-03-26 05:22:00,6.72,289.51
2022,8,125,7,2025-03-26 05:00:00,2025-03-26 05:42:00,28.75,90.27
2023,10,169,83,2025-03-26 06:00:00,2025-03-26 07:42:00,6.03,289.5
2024,9,7,35,2025-03-26 07:00:00,2025-03-26 08:07:00,32.89,445.87
2025,2,194,166,2025-03-26 08:00:00,2025-03-26 09:09:00,36.68,140.26
2026,14,54,102,2025-03-26 09:00:00,2025-03-26 10:18:00,21.5,71.67
2027,9,119,100,2025-03-26 10:00:00,2025-03-26 11:57:00,19.24,226.57
2028,14,104,18,2025-03-26 11:00:00,2025-03-26 12:41:00,14.28,139.86
2029,18,53,108,2025-03-26 12:00:00,2025-03-26 13:52:00,39.16,179.08
2030,1,63,192,2025-03-26 13:00:00,2025-03-26 14:21:00,23.7,466.6
2031,19,64,151,2025-03-26 14:00:00,2025-03-26 14:33:00,35.25,443.71
2032,17,120,165,2025-03-26 15:00:00,2025-03-26 16:37:00,29.79,199.63
2033,8,59,19,2025-03-26 16:00:00,2025-03-26 16:45:00,10.83,455.7
2034,15,174,74,2025-03-26 17:00:00,2025-03-26 17:54:00,11.81,428.1
2035,20,87,134,2025-03-26 18:00:00,2025-03-26 18:33:00,15.49,491.08
2036,9,77,136,2025-03-26 19:00:00,2025-03-26 20:50:00,39.33,287.09
2037,8,17,23,2025-03-26 20:00:00,2025-03-26 20:53:00,17.96,284.86
2038,14,68,18,2025-03-26 21:00:00,2025-03-26 22:41:00,40.56,474.92
2039,9,25,169,2025-03-26 22:00:00,2025-03-26 23:16:00,30.19,446.78
2040,2,134,82,2025-03-26 23:00:00,2025-03-27 00:49:00,33.33,480.46
2041,10,11,93,2025-03-27 00:00:00,2025-03-27 01:13:00,16.22,206.47
2042,17,105,63,2025-03-27 01:00:00,2025-03-27 02:07:00,6.93,247.74
2043,12,189,161,2025-03-27 02:00:00,2025-03-27 03:12:00,23.16,407.54
2044,8,90,124,2025-03-27 03:00:00,2025-03-27 04:53:00,30.62,332.37
2045,8,27,177,2025-03-27 04:00:00,2025-03-27 05:30:00,18.41,73.73
2046,7,154,157,2025-03-27 05:00:00,2025-03-27 06:40:00,43.11,448.97
2047,6,26,154,2025-03-27 06:00:00,2025-03-27 06:49:00,30.55,288.33
2048,12,70,158,2025-03-27 07:00:00,2025-03-27 08:27:00,44.75,230.45
2049,5,28,157,2025-03-27 08:00:00,2025-03-27 08:34:00,37.05,391.09
2050,1,193,191,2025-03-27 09:00:00,2025-03-27 09:39:00,25.41,96.14
2051,10,34,74,2025-03-27 10:00:00,2025-03-27 11:52:00,11.57,266.49
2052,18,3,110,2025-03-27 11:00:00,2025-03-27 11:55:00,31.0,304.49
2053,9,190,74,2025-03-27 12:00:00,2025-03-27 12:55:00,11.05,181.89
2054,17,40,22,2025-03-27 13:00:00,2025-03-27 14:57:00,21.23,402.42
2055,4,152,151,2025-03-27 14:00:00,2025-03-27 15:23:00,24.74,472.08
2056,4,181,125,2025-03-27 15:00:00,2025-03-27 15:29:00,24.79,333.99
2057,8,198,5,2025-03-27 16:00:00,2025-03-27 16:57:00,14.91,344.51
2058,6,35,55,2025-03-27 17:00:00,2025-03-27 18:53:00,5.92,466.11
2059,4,131,13,2025-03-27 18:00:00,2025-03-27 19:26:00,27.13,283.18
2060,9,101,194,2025-03-27 19:00:00,2025-03-27 20:38:00,23.07,107.52
2061,4,28,141,2025-03-27 20:00:00,2025-03-27 20:27:00,7.55,429.21
2062,2,156,149,2025-03-27 21:00:00,2025-03-27 21:21:00,25.7,474.82
2063,4,193,142,2025-03-27 22:00:00,2025-03-27 23:34:00,9.6,154.67
2064,12,86,27,2025-03-27 23:00:00,2025-03-28 00:01:00,44.67,142.83
2065,4,18,194,2025-03-28 00:00:00,2025-03-28 00:34:00,34.6,289.54
2066,15,73,116,2025-03-28 01:00:00,2025-03-28 01:22:00,19.55,184.6
2067,13,137,98,2025-03-28 02:00:00,2025-03-28 03:44:00,38.59,432.39
2068,1,46,6,2025-03-28 03:00:00,2025-03-28 04:52:00,9.09,256.3
2069,8,14,175,2025-03-28 04:00:00,2025-03-28 05:08:00,40.11,155.46
2070,19,21,36,2025-03-28 05:00:00,2025-03-28 06:30:00,31.35,50.28
2071,1,113,105,2025-03-28 06:00:00,2025-03-28 07:36:00,8.26,96.32
2072,16,150,154,2025-03-28 07:00:00,2025-03-28 08:30:00,22.5,210.83
2073,8,88,48,2025-03-28 08:00:00,2025-03-28 09:35:00,28.87,446.94
2074,2,130,1,2025-03-28 09:00:00,2025-03-28 09:42:00,29.95,216.67
2075,3,167,150,2025-03-28 10:00:00,2025-03-28 10:42:00,34.48,110.76
2076,14,57,136,2025-03-28 11:00:00,2025-03-28 11:42:00,31.36,474.65
2077,18,76,3,2025-03-28 12:00:00,2025-03-28 13:58:00,30.75,358.6
2078,4,153,133,2025-03-28 13:00:00,2025-03-28 13:35:00,37.82,237.32
2079,2,94,185,2025-03-28 14:00:00,2025-03-28 14:48:00,5.82,367.01
2080,7,160,114,2025-03-28 15:00:00,2025-03-28 15:44:00,43.39,457.9
2081,3,150,123,2025-03-28 16:00:00,2025-03-28 17:14:00,22.21,129.62
2082,9,66,35,2025-03-28 17:00:00,2025-03-28 18:11:00,16.38,299.98
2083,7,96,55,2025-03-28 18:00:00,2025-03-28 19:35:00,24.58,383.61
2084,10,183,23,2025-03-28 19:00:00,2025-03-28 20:05:00,42.61,490.67
2085,6,139,150,2025-03-28 20:00:00,2025-03-28 21:01:00,41.76,144.08
2086,17,49,131,2025-03-28 21:00:00,2025-03-28 22:34:00,37.71,256.09
2087,17,107,80,2025-03-28 22:00:00,2025-03-28 22:27:00,13.93,111.88
2088,5,22,53,2025-03-28 23:00:00,2025-03-28 23:57:00,16.44,307.16
2089,15,133,24,2025-03-29 00:00:00,2025-03-29 01:42:00,38.16,281.94
2090,7,124,95,2025-03-29 01:00:00,2025-03-29 02:45:00,31.09,355.96
2091,1,109,174,2025-03-29 02:00:00,2025-03-29 03:52:00,14.84,282.88
2092,15,182,62,2025-03-29 03:00:00,2025-03-29 03:27:00,39.76,152.26
2093,10,184,19,2025-03-29 04:00:00,2025-03-29 05:13:00,41.17,249.28
2094,5,171,28,2025-03-29 05:00:00,2025-03-29 05:52:00,30.4,127.16
2095,16,96,138,2025-03-29 06:00:00,2025-03-29 06:20:00,44.39,145.02
2096,19,44,198,2025-03-29 07:00:00,2025-03-29 07:54:00,27.06,194.26
2097,16,73,123,2025-03-29 08:00:00,2025-03-29 09:52:00,39.33,433.14
2098,3,151,24,2025-03-29 09:00:00,2025-03-29 09:49:00,17.13,268.3
2099,5,40,72,2025-03-29 10:00:00,2025-03-29 11:30:00,43.08,56.78
2100,8,169,159,2025-03-29 11:00:00,2025-03-29 12:28:00,19.49,479.56
2101,18,35,104,2025-03-29 12:00:00,2025-03-29 12:29:00,8.98,106.66
2102,12,36,108,2025-03-29 13:00:00,2025-03-29 13:27:00,11.21,448.44
2103,10,181,138,2025-03-29 14:00:00,2025-03-29 15:42:00,30.34,300.6
2104,16,188,21,2025-03-29 15:00:00,2025-03-29 16:54:00,35.29,330.2
2105,11,165,81,2025-03-29 16:00:00,2025-03-29 17:37:00,7.19,356.0
2106,19,50,110,2025-03-29 17:00:00,2025-03-29 18:49:00,23.78,231.03
2107,5,19,108,2025-03-29 18:00:00,2025-03-29 18:54:00,36.37,214.04
2108,1,182,146,2025-03-29 19:00:00,2025-03-29 20:05:00,26.08,65.48
2109,18,142,45,2025-03-29 20:00:00,2025-03-29 20:40:00,21.75,482.2
2110,7,55,146,2025-03-29 21:00:00,2025-03-29 22:48:00,12.08,477.98
2111,5,192,42,2025-03-29 22:00:00,2025-03-29 22:35:00,9.55,257.63
2112,12,186,10,2025-03-29 23:00:00,2025-03-30 00:39:00,18.32,278.22
2113,1,48,24,2025-03-30 00:00:00,2025-03-30 01:45:00,16.4,201.3
2114,17,140,200,2025-03-30 01:00:00,2025-03-30 02:03:00,19.71,134.47
2115,3,193,155,2025-03-30 02:00:00,2025-03-30 03:15:00,8.05,87.61
2116,11,127,148,2025-03-30 03:00:00,2025-03-30 04:30:00,14.04,472.73
2117,8,123,68,2025-03-30 04:00:00,2025-03-30 04:50:00,25.61,59.41
2118,7,170,185,2025-03-30 05:00:00,2025-03-30 05:42:00,44.66,280.53
2119,8,146,9,2025-03-30 06:00:00,2025-03-30 06:52:00,21.63,356.3
2120,1,146,47,2025-03-30 07:00:00,2025-03-30 07:38:00,21.52,458.98
2121,10,162,131,2025-03-30 08:00:00,2025-03-30 08:30:00,16.36,368.26
2122,12,41,124,2025-03-30 09:00:00,2025-03-30 10:53:00,27.31,225.28
2123,13,164,6,2025-03-30 10:00:00,2025-03-30 11:50:00,39.39,71.19
2124,18,35,143,2025-03-30 11:00:00,2025-03-30 12:35:00,31.78,74.62
2125,5,92,162,2025-03-30 12:00:00,2025-03-30 12:46:00,44.95,393.96
2126,10,116,69,2025-03-30 13:00:00,2025-03-30 13:49:00,42.81,473.96
2127,16,33,105,2025-03-30 14:00:00,2025-03-30 15:40:00,38.73,407.68
2128,6,153,66,2025-03-30 15:00:00,2025-03-30 16:32:00,6.67,251.78
2129,10,124,52,2025-03-30 16:00:00,2025-03-30 16:28:00,35.19,202.71
2130,17,10,44,2025-03-30 17:00:00,2025-03-30 17:54:00,29.64,134.34
2131,7,92,111,2025-03-30 18:00:00,2025-03-30 19:52:00,34.83,294.15
2132,5,174,132,2025-03-30 19:00:00,2025-03-30 19:58:00,44.1,242.83
2133,5,155,106,2025-03-30 20:00:00,2025-03-30 20:20:00,13.82,358.06
2134,18,14,53,2025-03-30 21:00:00,2025-03-30 21:46:00,19.46,423.25
2135,12,165,5,2025-03-30 22:00:00,2025-03-30 22:34:00,27.1,89.91
2136,8,43,27,2025-03-30 23:00:00,2025-03-31 00:19:00,18.44,161.72
2137,12,25,159,2025-03-31 00:00:00,2025-03-31 01:58:00,39.58,98.36
2138,14,49,165,2025-03-31 01:00:00,2025-03-31 01:52:00,26.7,153.23
2139,12,52,175,2025-03-31 02:00:00,2025-03-31 03:11:00,5.21,139.19
2140,11,160,124,2025-03-31 03:00:00,2025-03-31 04:44:00,41.44,76.81
2141,1,161,8,2025-03-31 04:00:00,2025-03-31 05:17:00,25.89,76.3
2142,2,173,157,2025-03-31 05:00:00,2025-03-31 05:23:00,32.44,109.08
2143,13,91,109,2025-03-31 06:00:00,2025-03-31 06:51:00,25.35,268.66
2144,16,137,15,2025-03-31 07:00:00,2025-03-31 07:34:00,29.56,178.66
2145,3,18,186,2025-03-31 08:00:00,2025-03-31 08:21:00,44.24,443.24
2146,11,112,127,2025-03-31 09:00:00,2025-03-31 10:55:00,22.67,70.63
2147,11,151,160,2025-03-31 10:00:00,2025-03-31 10:52:00,32.92,218.5
2148,13,158,41,2025-03-31 11:00:00,2025-03-31 12:57:00,39.38,277.64
2149,11,1,194,2025-03-31 12:00:00,2025-03-31 12:31:00,9.18,408.97
2150,11,7,150,2025-03-31 13:00:00,2025-03-31 14:34:00,28.25,470.24
2151,9,150,103,2025-03-31 14:00:00,2025-03-31 15:09:00,23.34,468.47
